
 | 400 | 2.512 | 3.981 |
 | 401 | 2.518 | 3.972 |
 | 402 | 2.523 | 3.963 |
 | 403 | 2.529 | 3.954 |
 | 404 | 2.535 | 3.945 |
 | 405 | 2.541 | 3.936 |
 | 406 | 2.547 | 3.926 |
 | 407 | 2.553 | 3.917 |
 | 408 | 2.559 | 3.908 |
 | 409 | 2.564 | 3.899 |
 | 410 | 2.570 | 3.890 |
 | 411 | 2.576 | 3.882 |
 | 412 | 2.582 | 3.873 |
 | 413 | 2.588 | 3.864 |
 | 414 | 2.594 | 3.855 |
 | 415 | 2.600 | 3.846 |
 | 416 | 2.606 | 3.837 |
 | 417 | 2.612 | 3.828 |
 | 418 | 2.618 | 3.819 |
 | 419 | 2.624 | 3.811 |
 | 420 | 2.630 | 3.802 |
 | 421 | 2.636 | 3.793 |
 | 422 | 2.642 | 3.784 |
 | 423 | 2.649 | 3.776 |
 | 424 | 2.655 | 3.767 |
 | 425 | 2.661 | 3.758 |
 | 426 | 2.667 | 3.750 |
 | 427 | 2.673 | 3.741 |
 | 428 | 2.679 | 3.733 |
 | 429 | 2.685 | 3.724 |
 | 430 | 2.692 | 3.715 |
 | 431 | 2.698 | 3.707 |
 | 432 | 2.704 | 3.698 |
 | 433 | 2.710 | 3.690 |
 | 434 | 2.716 | 3.681 |
 | 435 | 2.723 | 3.673 |
 | 436 | 2.729 | 3.664 |
 | 437 | 2.735 | 3.656 |
 | 438 | 2.742 | 3.648 |
 | 439 | 2.748 | 3.639 |
 | 440 | 2.754 | 3.631 |
 | 441 | 2.761 | 3.622 |
 | 442 | 2.767 | 3.614 |
 | 443 | 2.773 | 3.606 |
 | 444 | 2.780 | 3.597 |
 | 445 | 2.786 | 3.589 |
 | 446 | 2.793 | 3.581 |
 | 447 | 2.799 | 3.573 |
 | 448 | 2.805 | 3.565 |
 | 449 | 2.812 | 3.556 |
 | 450 | 2.818 | 3.548 |
 | 451 | 2.825 | 3.540 |
 | 452 | 2.831 | 3.532 |
 | 453 | 2.838 | 3.524 |
 | 454 | 2.844 | 3.516 |
 | 455 | 2.851 | 3.508 |
 | 456 | 2.858 | 3.499 |
 | 457 | 2.864 | 3.491 |
 | 458 | 2.871 | 3.483 |
 | 459 | 2.877 | 3.475 |
 | 460 | 2.884 | 3.467 |
 | 461 | 2.891 | 3.459 |
 | 462 | 2.897 | 3.451 |
 | 463 | 2.904 | 3.443 |
 | 464 | 2.911 | 3.436 |
 | 465 | 2.917 | 3.428 |
 | 466 | 2.924 | 3.420 |
 | 467 | 2.931 | 3.412 |
 | 468 | 2.938 | 3.404 |
 | 469 | 2.944 | 3.396 |
 | 470 | 2.951 | 3.388 |
 | 471 | 2.958 | 3.381 |
